"id","edad","sex","tipouni","perfil","exed","acreedu","exin","acreinv","grupoinv","nart","autprin","njcr","nh1","nh2","nh5","nh3","nh4","pubnohh","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","priorpub","util","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","mp1","mp2","mp3","mp4","mp5","mp6","mp7","mp8","mp9","mp10","mp11","mp12","mp13","mp14","mp15","mp16","mp17","mp18","mp19","mp20","mp21","mp22","mp23","mp24","mp25","mp26","mp27","mp28","otro","pais.r","area.r"
340,42,"Hombre","Pública","Personal docente e investigador",10,1,12,1,1,50,35,23,0,0,0,0,1,"Sí",0,1,1,0,0,0,1,0,0,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,"","México","Ciencias naturales e ingeniería"
341,38,"Mujer","Privada","Personal docente e investigador",5,0,11,0,1,6,5,2,1,0,0,0,0,"No lo tengo claro",0,0,0,0,0,0,1,1,1,0,"Descubrir","Conocimiento",0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,"","Perú","Ciencias sociales y del comportamiento"
342,34,"Mujer","Pública","Personal docente e investigador",4,1,12,1,1,15,11,13,1,0,0,0,0,"Sí",0,0,0,1,1,1,1,0,0,1,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,"","Uruguay","Ciencias naturales e ingeniería"
343,38,"Hombre","Pública","Personal docente e investigador",5,1,10,1,1,114,46,100,1,0,0,0,0,"Sí",0,0,0,0,0,1,0,0,0,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","Colombia","Ciencias naturales e ingeniería"
344,45,"Hombre",NA,"Personal de investigación",0,0,20,0,1,60,20,60,1,0,0,0,0,"Sí",0,0,1,0,1,1,0,0,0,1,"Reputación","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"En algunas instituciones de sudamerica hay incentivo en dinero por pago publicacion. Esto genera incentivos perversos para poner colegas en el paper solo porque tienen acceso y reparte el incentivo. Creo que es un punto a ser estudiado","Chile","Ciencias naturales e ingeniería"
345,54,"Hombre","Pública","Personal docente e investigador",26,1,20,1,1,52,47,42,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,1,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,"","Colombia","Ciencias de la vida y médicas"
346,46,"Mujer","Pública","Personal docente e investigador",8,0,17,1,0,8,8,1,0,0,0,0,1,"No",1,0,0,0,1,1,0,1,0,1,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,"Siempre ser transparente, tener un Código de Ética y Conducta Profesional, y tener bien establecido las Buenas prácticas del participante o investigador del cual realiza y publica un buen artículo científico en una revista buena que sea de alto impacto.","Ecuador","Ciencias de la vida y médicas"
347,53,"Hombre","Pública","Personal docente e investigador",15,1,25,1,1,44,22,24,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,0,0,1,"Resolver","Aplicabilidad",0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,"","Ecuador","Ciencias naturales e ingeniería"
348,51,"Hombre","Pública","Personal docente e investigador",22,0,19,1,1,10,6,10,0,0,1,0,0,"Sí",0,0,0,1,1,0,1,0,1,1,"Descubrir","Conocimiento",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,"","Uruguay","Ciencias de la vida y médicas"
349,48,"Hombre","Privada","Personal de investigación",0,0,15,1,1,50,20,45,1,0,0,0,0,"Sí",0,0,0,1,0,1,0,0,0,1,"Descubrir","Conocimiento",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,"","Colombia","Ciencias de la vida y médicas"
350,42,"Hombre","Pública","Personal docente e investigador",22,1,20,1,1,58,25,58,1,0,0,0,0,"Sí",0,0,1,0,1,1,0,0,0,0,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,"","Argentina","Ciencias de la vida y médicas"
351,47,"Hombre","Pública","Personal docente e investigador",22,1,22,1,1,31,16,24,1,0,0,0,1,"Sí",0,0,1,1,1,1,1,0,1,1,"Resolver","Conocimiento",0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,"","Argentina","Ciencias de la vida y médicas"
353,56,"Mujer","Pública","Personal docente e investigador",20,1,20,1,1,20,15,12,1,0,0,0,0,"Sí",0,0,0,0,0,1,1,1,0,0,"Reputación","Conocimiento",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,"La encuesta debería incluir prácticas positivas y no solo las negativas.","Ecuador","Ciencias sociales y del comportamiento"
354,34,"Hombre","Pública","Personal docente e investigador",6,0,6,0,1,8,3,6,1,0,0,0,0,"Sí",0,0,0,1,0,1,0,1,1,1,"Difundir","Conocimiento",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,"","Ecuador","Ciencias naturales e ingeniería"
355,31,"Mujer","Privada","Personal de investigación",0,0,1,1,1,1,1,0,1,0,0,0,0,"Sí",0,0,1,1,0,1,1,0,0,0,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,"","Perú","Ciencias de la vida y médicas"
356,44,"Hombre","Pública","Personal de investigación",2,0,20,1,0,80,23,53,0,1,0,0,0,"No",0,0,0,0,1,1,0,0,0,0,"Difundir","Aplicabilidad",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"El tema resulta interesante porque actualmente muchos investigadores desean publicar sus investigaciones pero los costos en las revistas de alto impacto son elevados y muchas veces se vuelve un limitante, este es un aspecto que se debe tomar en cuenta en este estudio.","Ecuador","Ciencias naturales e ingeniería"
357,50,"Hombre","Pública","Personal docente e investigador",17,1,22,1,1,38,11,36,0,1,0,0,0,"Sí",0,0,1,1,0,1,0,1,1,0,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Creo importante destacar un aspecto no incluido en la encuesta. La tendencia actual indica un incremento masivo de journal tipo open access. En contra de lo publicitado, opino que este tipo de publicación no es democrática e igualitaria, todo lo contrario, es discriminatoria. Aquellos investigadores en donde las instituciones de las cuales dependen no pueden pagar las tasas, como en muchos países, se ven muy limitados. A pesar que sus trabajos de investigación sean de muy buena calidad científica.
Otro aspecto es la discriminación por origen de los autores. Ya que la mayoría son evaluaciones tipo ""single blind"", se conoce el autor y no el revisor. Quizás sea mejor un modo ""double blind"". Muchas revistas y editoriales son discriminatorias en este sentido. ","Argentina","Ciencias naturales e ingeniería"
358,42,"Mujer","Pública","Personal de investigación",20,1,20,1,1,20,7,18,1,0,0,0,0,"Sí",0,1,1,1,1,1,1,0,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"La práctica de buenos hábitos en la investigación cientifica es muy difícil en el mundo actual y conduce en mi opinión a que el sistema no permita el desarrollo laboral y académico del investigador que los practica. ","Uruguay","Ciencias de la vida y médicas"
359,62,"Hombre","Pública","Personal docente e investigador",30,1,25,1,1,30,24,25,0,0,1,0,0,"No lo tengo claro",0,0,0,0,0,0,1,0,0,0,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Chile","Ciencias naturales e ingeniería"
360,42,"Hombre","Pública","Personal de investigación",10,1,12,1,1,66,46,66,0,0,0,0,1,"No lo tengo claro",0,1,1,0,1,1,1,1,1,1,"Resolver","Aplicabilidad",0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,"","España","Ciencias naturales e ingeniería"
361,51,"Hombre","Pública","Personal docente e investigador",22,1,22,1,1,36,14,0,0,0,1,0,0,"Sí",0,0,1,0,1,1,0,0,0,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,"En la pregunta sobre citaciones en la base de datos Master Journal List coloque 0 como artículos citados en ella. Esto no es correcto, pero la encuesta no me permite poner interrogación o saltar la pregunta. Mi interés es ayudar en su trabajo, por tanto, le pido que retire este valor para no comprometer las estadísticas. Si usted puede consultar la base de datos e incluir el valor correcto, autorizo para que lo incluya; caso contrario, considérelo como dato ausente.","Colombia","Ciencias naturales e ingeniería"
363,40,"Hombre","Pública","Personal docente e investigador",10,1,15,1,1,70,30,70,1,0,0,0,0,"Sí",0,0,0,0,0,1,1,0,0,0,"Resolver","Conocimiento",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,".","Otro","Ciencias naturales e ingeniería"
364,30,"Hombre","Privada","Personal de investigación",0,0,6,0,1,3,2,1,1,0,0,0,0,"Sí",1,0,0,0,0,1,0,0,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"","Perú","Ciencias sociales y del comportamiento"
365,28,"Mujer","Pública","Personal de investigación",0,0,5,1,1,2,2,2,0,1,0,0,0,"No",0,0,0,1,0,1,1,0,0,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","Cuba","Ciencias naturales e ingeniería"
367,43,"Hombre","Pública","Personal docente e investigador",16,1,16,1,1,20,12,7,1,0,0,0,0,"Sí",0,0,0,0,0,0,1,0,0,0,"Resolver","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hola, muchas gracias por su invitacìón. Solo añadir que el ùltimo cuestinario no deseaba marcar nada y para poder avanzar tuve que señalar una opciòn.
","Ecuador","Ciencias de la vida y médicas"
368,38,"Hombre","Pública","Personal de investigación",0,1,2,0,0,3,2,0,1,0,0,0,0,"Sí",0,1,0,0,0,1,1,1,0,0,"Descubrir","Aplicabilidad",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"","Chile","Ciencias naturales e ingeniería"
369,41,"Hombre","Pública","Personal docente",11,0,19,0,1,33,6,25,0,0,0,0,1,"Sí",0,0,1,0,0,1,0,0,0,0,"Difundir","Conocimiento",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"","Colombia","Ciencias naturales e ingeniería"
371,37,"Hombre","Pública","Personal docente",13,1,8,1,1,20,14,4,1,0,0,0,0,"Sí",0,1,1,0,0,0,1,0,0,0,"Resolver","Conocimiento",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"","Costa Rica","Ciencias naturales e ingeniería"
372,27,"Hombre","Pública","Personal de investigación",0,0,4,0,1,7,4,6,0,1,0,0,0,"No",0,0,0,1,0,1,1,0,1,1,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Felicitaciones al equipo de investigación, por el tópico investigado, es muy interesante, sobre todo cuando se habla de malas prácticas en la investigación. Actualmente, la mayoría de jóvenes investigadores no tiene  muy en claro la ética en la investigación, por lo que muchos y otros investigadores hasta con mayor tiempo de investigación, caen en malas prácticas de investigación, publicando resultados en revistas no confiables, como las conocidas ""revistas depredadoras"". ","Perú","Ciencias naturales e ingeniería"
374,44,"Hombre","Pública","Personal docente e investigador",12,1,7,1,1,6,4,4,1,0,0,0,0,"Sí",0,0,1,0,0,1,1,0,1,1,"Requisitos","Conocimiento",0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,"","Ecuador",NA
376,40,"Mujer","Pública","Personal docente e investigador",5,0,17,0,1,25,8,16,1,0,0,0,0,"Sí",0,1,0,1,0,1,1,1,1,1,"Descubrir","Conocimiento",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"","México","Ciencias naturales e ingeniería"
378,44,"Hombre","Pública","Personal docente e investigador",8,1,6,1,0,6,3,2,1,0,0,0,0,"Sí",0,0,1,1,1,0,1,0,0,0,"Reputación","Conocimiento",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,"","Ecuador","Ciencias sociales y del comportamiento"
380,59,"Hombre","Privada","Personal docente e investigador",35,1,37,1,1,110,40,110,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,0,0,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"","Ecuador","Ciencias de la vida y médicas"
381,31,"Hombre","Privada","Personal docente e investigador",3,1,8,1,1,15,10,4,1,0,0,0,0,"Sí",0,1,0,0,1,1,1,1,1,1,"Resolver","Aplicabilidad",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,"","España","Ciencias sociales y del comportamiento"
382,40,"Mujer","Privada","Personal docente e investigador",10,0,10,0,1,18,4,18,1,0,0,0,1,"Sí",0,0,1,1,0,1,1,1,1,1,"Resolver","Aplicabilidad",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,"","Chile","Ciencias de la vida y médicas"
383,41,"Hombre","Pública","Personal docente e investigador",16,0,5,0,0,25,15,2,0,0,0,0,1,"No",0,0,1,0,0,0,0,0,1,1,"Resolver","Conocimiento",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,"Se recibe la invitación con el título ""Análisis Exploratorio de la Relación que se establece entre las Motivaciones y las Prácticas Cuestionables de Investigación"". Dado que se informa que el tema tiene que ver con Prácticas Cuestionables de Investigación, las personas que recibimos la invitación nos podemos dar por aludidos de que estamos utilizando malas prácticas. ","Costa Rica","Ciencias naturales e ingeniería"
384,40,"Hombre","Pública","Personal docente e investigador",12,1,16,1,1,36,35,36,1,0,0,0,0,"Sí",0,0,0,0,0,1,0,1,1,0,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"","Costa Rica","Ciencias sociales y del comportamiento"
385,63,"Hombre","Pública","Personal docente e investigador",28,1,20,1,1,83,34,63,1,0,0,0,0,"Sí",0,0,0,0,0,1,0,0,0,0,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Encuentro la encuesta interesante, no obstante hay preguntas importantes que no se hacen. Por ejemplo no existe la posibilidad de contestar que si mis resultados  no se ajustan a la hipótesis general, lo que propongo es una hipótesis alternativa.
Conductas inapropiadas como alteración de los datos usando herramientas estadísticas abusivas como outliers para eliminar cuantas veces  sea necesaria los datos fuera de rango. ","Chile","Ciencias naturales e ingeniería"
386,47,"Mujer","Pública","Personal docente e investigador",19,0,19,0,1,24,4,17,0,0,1,0,0,"No lo tengo claro",0,1,1,0,1,1,1,0,0,0,"Reputación","Conocimiento",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,"","México","Ciencias naturales e ingeniería"
387,29,"Mujer","Pública","Personal docente e investigador",6,1,6,0,1,8,2,5,1,0,0,0,1,"Sí",0,0,1,1,1,0,1,0,1,1,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,"","Cuba","Ciencias de la vida y médicas"
388,55,"Hombre","Pública","Personal docente e investigador",31,1,32,1,1,82,30,65,0,0,0,0,1,"Sí",0,0,1,1,0,0,0,0,0,0,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,"Debe considerarse que muchas prácticas son muchas veces inevitables y los investigadores son forzados a utilizarlas porque si no publican pueden perder sus trabajos.","Argentina","Ciencias naturales e ingeniería"
389,40,"Hombre","Privada","Personal docente e investigador",6,0,10,0,1,30,20,24,1,0,0,0,0,"Sí",0,1,1,1,0,1,1,0,1,1,"Descubrir","Conocimiento",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,"","Colombia","Ciencias naturales e ingeniería"
390,43,"Hombre","Privada","Personal docente e investigador",4,0,7,1,1,9,3,4,1,0,0,0,0,"Sí",0,1,1,1,0,0,1,0,1,1,"Descubrir","Aplicabilidad",0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"La encuesta no permite devolverse a corregir asuntos. En publicaciones realizadas coloqué 9 y son 12, pero no pude hacer la corrección. ","Colombia","Ciencias de la vida y médicas"
391,54,"Hombre","Pública","Personal docente e investigador",18,1,10,1,1,43,15,25,1,0,0,0,0,"Sí",0,1,0,0,1,1,1,1,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,"No tengo comentarios","Colombia","Ciencias naturales e ingeniería"
392,36,"Mujer","Privada","Personal docente e investigador",5,0,15,0,1,30,5,27,1,0,0,0,0,"Sí",0,0,1,1,0,1,1,1,0,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"","Uruguay","Ciencias de la vida y médicas"
393,28,"Mujer","Pública","Personal de investigación",0,0,4,1,1,8,3,7,1,0,0,0,0,"Sí",1,1,1,1,1,1,1,1,1,1,"Difundir","Aplicabilidad",0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","España","Ciencias de la vida y médicas"
395,46,"Hombre","Pública","Personal docente e investigador",16,0,10,0,1,10,5,5,0,1,0,0,0,"Sí",0,1,1,1,0,1,1,1,0,1,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,"","Perú","Ciencias naturales e ingeniería"
396,41,"Hombre","Pública","Personal docente e investigador",6,0,13,1,1,52,15,10,0,1,0,0,0,"No lo tengo claro",0,0,0,1,0,1,1,1,0,0,"Descubrir","Aplicabilidad",0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,"","Colombia","Ciencias naturales e ingeniería"
397,50,"Hombre","Pública","Personal docente e investigador",25,1,22,1,1,40,35,15,1,0,0,0,0,"Sí",0,1,1,0,1,1,1,0,0,1,"Difundir","Conocimiento",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,"","Colombia","Ciencias naturales e ingeniería"
398,29,"Hombre","Privada","Personal de investigación",0,0,5,0,1,12,3,5,1,0,0,0,0,"Sí",0,0,0,1,0,1,0,1,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,"","Perú","Ciencias de la vida y médicas"
399,54,"Hombre","Pública","Personal docente e investigador",25,1,25,1,1,54,10,40,0,0,0,0,1,"No",0,0,0,1,0,0,0,0,0,0,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"","Perú","Ciencias naturales e ingeniería"
400,59,"Hombre","Pública","Personal docente e investigador",20,1,20,1,1,70,35,64,0,1,0,0,0,"No",0,0,1,1,0,1,1,1,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lo peor que puede hacer un investigador es plagiar o inventar datos; a fin de cuentas se descubre el fraude
","México","Ciencias de la vida y médicas"
402,34,"Hombre","Pública","Personal docente e investigador",10,0,10,0,1,19,12,12,1,0,0,0,1,"Sí",0,0,1,0,0,0,1,1,0,0,"Descubrir","Aplicabilidad",1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,"Cordial saludo...
Me parece que es importante mencionar que muchos autores de artículos son directores doctorales que no hacen aportes. Por otra parte, muchos autores son incluidos por pagar o patrocinar la publicación sin tener relacion con los temas de investigación. Finalmente, considero que el 60% de los resultados no son replicables, al menos en mi área de trabajo.
Atte

JI","Colombia","Ciencias naturales e ingeniería"
